agency_cd,site_no,date,daily_mean_cfs
USGS,9380000,1930-01-01,4700
USGS,9380000,1930-01-02,4600
USGS,9380000,1930-01-03,4500
USGS,9380000,1930-01-04,4600
USGS,9380000,1930-01-05,5000
USGS,9380000,1930-01-06,5600
USGS,9380000,1930-01-07,5900
USGS,9380000,1930-01-08,6000
USGS,9380000,1930-01-09,6100
USGS,9380000,1930-01-10,6400
USGS,9380000,1930-01-11,6130
USGS,9380000,1930-01-12,5700
USGS,9380000,1930-01-13,5400
USGS,9380000,1930-01-14,5200
USGS,9380000,1930-01-15,5100
USGS,9380000,1930-01-16,5220
USGS,9380000,1930-01-17,5420
USGS,9380000,1930-01-18,5540
USGS,9380000,1930-01-19,5330
USGS,9380000,1930-01-20,5000
USGS,9380000,1930-01-21,4400
USGS,9380000,1930-01-22,3800
USGS,9380000,1930-01-23,3500
USGS,9380000,1930-01-24,2900
USGS,9380000,1930-01-25,2900
USGS,9380000,1930-01-26,2900
USGS,9380000,1930-01-27,4100
USGS,9380000,1930-01-28,4220
USGS,9380000,1930-01-29,4050
USGS,9380000,1930-01-30,4020
USGS,9380000,1930-01-31,4390
USGS,9380000,1930-02-01,5150
USGS,9380000,1930-02-02,6160
USGS,9380000,1930-02-03,6960
USGS,9380000,1930-02-04,7230
USGS,9380000,1930-02-05,6520
USGS,9380000,1930-02-06,6190
USGS,9380000,1930-02-07,6030
USGS,9380000,1930-02-08,6160
USGS,9380000,1930-02-09,6450
USGS,9380000,1930-02-10,6720
USGS,9380000,1930-02-11,6790
USGS,9380000,1930-02-12,6920
USGS,9380000,1930-02-13,7190
USGS,9380000,1930-02-14,7610
USGS,9380000,1930-02-15,8080
USGS,9380000,1930-02-16,8810
USGS,9380000,1930-02-17,9150
USGS,9380000,1930-02-18,8960
USGS,9380000,1930-02-19,8810
USGS,9380000,1930-02-20,8700
USGS,9380000,1930-02-21,8920
USGS,9380000,1930-02-22,9660
USGS,9380000,1930-02-23,10100
USGS,9380000,1930-02-24,11100
USGS,9380000,1930-02-25,14700
USGS,9380000,1930-02-26,16200
USGS,9380000,1930-02-27,13700
USGS,9380000,1930-02-28,13700
USGS,9380000,1930-03-01,12600
USGS,9380000,1930-03-02,11300
USGS,9380000,1930-03-03,10300
USGS,9380000,1930-03-04,9540
USGS,9380000,1930-03-05,9150
USGS,9380000,1930-03-06,9000
USGS,9380000,1930-03-07,8920
USGS,9380000,1930-03-08,8580
USGS,9380000,1930-03-09,8360
USGS,9380000,1930-03-10,8330
USGS,9380000,1930-03-11,8470
USGS,9380000,1930-03-12,8290
USGS,9380000,1930-03-13,7970
USGS,9380000,1930-03-14,7900
USGS,9380000,1930-03-15,7790
USGS,9380000,1930-03-16,7930
USGS,9380000,1930-03-17,7930
USGS,9380000,1930-03-18,8110
USGS,9380000,1930-03-19,8400
USGS,9380000,1930-03-20,9110
USGS,9380000,1930-03-21,9500
USGS,9380000,1930-03-22,9310
USGS,9380000,1930-03-23,9230
USGS,9380000,1930-03-24,9740
USGS,9380000,1930-03-25,9980
USGS,9380000,1930-03-26,10100
USGS,9380000,1930-03-27,10100
USGS,9380000,1930-03-28,10300
USGS,9380000,1930-03-29,10200
USGS,9380000,1930-03-30,10300
USGS,9380000,1930-03-31,10100
USGS,9380000,1930-04-01,9820
USGS,9380000,1930-04-02,9150
USGS,9380000,1930-04-03,8810
USGS,9380000,1930-04-04,8810
USGS,9380000,1930-04-05,8960
USGS,9380000,1930-04-06,8960
USGS,9380000,1930-04-07,9150
USGS,9380000,1930-04-08,10100
USGS,9380000,1930-04-09,11500
USGS,9380000,1930-04-10,16400
USGS,9380000,1930-04-11,26200
USGS,9380000,1930-04-12,34600
USGS,9380000,1930-04-13,40000
USGS,9380000,1930-04-14,39600
USGS,9380000,1930-04-15,38500
USGS,9380000,1930-04-16,40300
USGS,9380000,1930-04-17,41200
USGS,9380000,1930-04-18,39900
USGS,9380000,1930-04-19,39000
USGS,9380000,1930-04-20,35600
USGS,9380000,1930-04-21,32400
USGS,9380000,1930-04-22,29700
USGS,9380000,1930-04-23,29300
USGS,9380000,1930-04-24,33000
USGS,9380000,1930-04-25,37600
USGS,9380000,1930-04-26,42300
USGS,9380000,1930-04-27,44500
USGS,9380000,1930-04-28,45200
USGS,9380000,1930-04-29,44700
USGS,9380000,1930-04-30,44300
USGS,9380000,1930-05-01,43900
USGS,9380000,1930-05-02,41100
USGS,9380000,1930-05-03,38900
USGS,9380000,1930-05-04,36900
USGS,9380000,1930-05-05,38500
USGS,9380000,1930-05-06,41200
USGS,9380000,1930-05-07,40000
USGS,9380000,1930-05-08,36800
USGS,9380000,1930-05-09,34000
USGS,9380000,1930-05-10,32000
USGS,9380000,1930-05-11,29900
USGS,9380000,1930-05-12,28100
USGS,9380000,1930-05-13,26000
USGS,9380000,1930-05-14,24600
USGS,9380000,1930-05-15,23600
USGS,9380000,1930-05-16,21500
USGS,9380000,1930-05-17,20500
USGS,9380000,1930-05-18,20200
USGS,9380000,1930-05-19,22400
USGS,9380000,1930-05-20,25000
USGS,9380000,1930-05-21,25200
USGS,9380000,1930-05-22,24600
USGS,9380000,1930-05-23,24100
USGS,9380000,1930-05-24,28000
USGS,9380000,1930-05-25,34700
USGS,9380000,1930-05-26,35200
USGS,9380000,1930-05-27,32600
USGS,9380000,1930-05-28,34300
USGS,9380000,1930-05-29,38200
USGS,9380000,1930-05-30,43300
USGS,9380000,1930-05-31,51100
USGS,9380000,1930-06-01,58900
USGS,9380000,1930-06-02,69600
USGS,9380000,1930-06-03,71400
USGS,9380000,1930-06-04,65600
USGS,9380000,1930-06-05,57900
USGS,9380000,1930-06-06,53000
USGS,9380000,1930-06-07,47900
USGS,9380000,1930-06-08,45200
USGS,9380000,1930-06-09,46000
USGS,9380000,1930-06-10,52600
USGS,9380000,1930-06-11,55300
USGS,9380000,1930-06-12,57900
USGS,9380000,1930-06-13,58000
USGS,9380000,1930-06-14,54700
USGS,9380000,1930-06-15,60200
USGS,9380000,1930-06-16,62600
USGS,9380000,1930-06-17,60100
USGS,9380000,1930-06-18,58900
USGS,9380000,1930-06-19,54700
USGS,9380000,1930-06-20,52800
USGS,9380000,1930-06-21,49800
USGS,9380000,1930-06-22,48500
USGS,9380000,1930-06-23,48300
USGS,9380000,1930-06-24,43200
USGS,9380000,1930-06-25,41700
USGS,9380000,1930-06-26,42300
USGS,9380000,1930-06-27,38400
USGS,9380000,1930-06-28,32800
USGS,9380000,1930-06-29,30900
USGS,9380000,1930-06-30,27300
USGS,9380000,1930-07-01,24900
USGS,9380000,1930-07-02,23900
USGS,9380000,1930-07-03,22000
USGS,9380000,1930-07-04,19600
USGS,9380000,1930-07-05,17600
USGS,9380000,1930-07-06,17000
USGS,9380000,1930-07-07,15500
USGS,9380000,1930-07-08,14600
USGS,9380000,1930-07-09,14000
USGS,9380000,1930-07-10,13700
USGS,9380000,1930-07-11,13200
USGS,9380000,1930-07-12,13000
USGS,9380000,1930-07-13,16000
USGS,9380000,1930-07-14,18100
USGS,9380000,1930-07-15,14500
USGS,9380000,1930-07-16,15000
USGS,9380000,1930-07-17,14100
USGS,9380000,1930-07-18,15000
USGS,9380000,1930-07-19,17600
USGS,9380000,1930-07-20,19600
USGS,9380000,1930-07-21,19300
USGS,9380000,1930-07-22,19300
USGS,9380000,1930-07-23,19300
USGS,9380000,1930-07-24,20300
USGS,9380000,1930-07-25,19800
USGS,9380000,1930-07-26,18400
USGS,9380000,1930-07-27,17000
USGS,9380000,1930-07-28,15900
USGS,9380000,1930-07-29,14900
USGS,9380000,1930-07-30,16000
USGS,9380000,1930-07-31,15600
USGS,9380000,1930-08-01,15700
USGS,9380000,1930-08-02,15700
USGS,9380000,1930-08-03,16100
USGS,9380000,1930-08-04,18800
USGS,9380000,1930-08-05,21500
USGS,9380000,1930-08-06,26600
USGS,9380000,1930-08-07,22800
USGS,9380000,1930-08-08,19700
USGS,9380000,1930-08-09,18000
USGS,9380000,1930-08-10,30300
USGS,9380000,1930-08-11,39600
USGS,9380000,1930-08-12,45000
USGS,9380000,1930-08-13,41600
USGS,9380000,1930-08-14,36000
USGS,9380000,1930-08-15,33400
USGS,9380000,1930-08-16,30800
USGS,9380000,1930-08-17,27600
USGS,9380000,1930-08-18,28200
USGS,9380000,1930-08-19,32400
USGS,9380000,1930-08-20,32100
USGS,9380000,1930-08-21,28300
USGS,9380000,1930-08-22,23900
USGS,9380000,1930-08-23,20800
USGS,9380000,1930-08-24,18400
USGS,9380000,1930-08-25,17200
USGS,9380000,1930-08-26,15000
USGS,9380000,1930-08-27,13600
USGS,9380000,1930-08-28,12800
USGS,9380000,1930-08-29,12500
USGS,9380000,1930-08-30,11800
USGS,9380000,1930-08-31,10600
USGS,9380000,1930-09-01,10000
USGS,9380000,1930-09-02,9580
USGS,9380000,1930-09-03,9340
USGS,9380000,1930-09-04,9900
USGS,9380000,1930-09-05,9780
USGS,9380000,1930-09-06,9740
USGS,9380000,1930-09-07,10600
USGS,9380000,1930-09-08,13800
USGS,9380000,1930-09-09,13200
USGS,9380000,1930-09-10,13700
USGS,9380000,1930-09-11,11800
USGS,9380000,1930-09-12,10100
USGS,9380000,1930-09-13,9150
USGS,9380000,1930-09-14,8580
USGS,9380000,1930-09-15,8220
USGS,9380000,1930-09-16,7930
USGS,9380000,1930-09-17,7610
USGS,9380000,1930-09-18,7260
USGS,9380000,1930-09-19,7060
USGS,9380000,1930-09-20,6890
USGS,9380000,1930-09-21,6580
USGS,9380000,1930-09-22,6260
USGS,9380000,1930-09-23,6160
USGS,9380000,1930-09-24,6030
USGS,9380000,1930-09-25,6060
USGS,9380000,1930-09-26,6680
USGS,9380000,1930-09-27,6580
USGS,9380000,1930-09-28,6290
USGS,9380000,1930-09-29,8400
USGS,9380000,1930-09-30,9040
USGS,9380000,1930-10-01,8920
USGS,9380000,1930-10-02,8620
USGS,9380000,1930-10-03,10100
USGS,9380000,1930-10-04,10100
USGS,9380000,1930-10-05,10600
USGS,9380000,1930-10-06,10100
USGS,9380000,1930-10-07,9580
USGS,9380000,1930-10-08,9270
USGS,9380000,1930-10-09,8770
USGS,9380000,1930-10-10,8510
USGS,9380000,1930-10-11,8330
USGS,9380000,1930-10-12,8330
USGS,9380000,1930-10-13,8700
USGS,9380000,1930-10-14,8550
USGS,9380000,1930-10-15,8440
USGS,9380000,1930-10-16,8620
USGS,9380000,1930-10-17,9070
USGS,9380000,1930-10-18,8960
USGS,9380000,1930-10-19,8810
USGS,9380000,1930-10-20,8850
USGS,9380000,1930-10-21,8960
USGS,9380000,1930-10-22,9190
USGS,9380000,1930-10-23,9310
USGS,9380000,1930-10-24,9270
USGS,9380000,1930-10-25,8960
USGS,9380000,1930-10-26,8620
USGS,9380000,1930-10-27,8510
USGS,9380000,1930-10-28,8290
USGS,9380000,1930-10-29,8040
USGS,9380000,1930-10-30,7970
USGS,9380000,1930-10-31,7900
USGS,9380000,1930-11-01,7900
USGS,9380000,1930-11-02,7790
USGS,9380000,1930-11-03,7720
USGS,9380000,1930-11-04,7500
USGS,9380000,1930-11-05,7260
USGS,9380000,1930-11-06,7230
USGS,9380000,1930-11-07,7160
USGS,9380000,1930-11-08,7160
USGS,9380000,1930-11-09,7260
USGS,9380000,1930-11-10,7260
USGS,9380000,1930-11-11,7160
USGS,9380000,1930-11-12,6990
USGS,9380000,1930-11-13,7060
USGS,9380000,1930-11-14,6790
USGS,9380000,1930-11-15,6650
USGS,9380000,1930-11-16,6680
USGS,9380000,1930-11-17,6520
USGS,9380000,1930-11-18,8580
USGS,9380000,1930-11-19,8960
USGS,9380000,1930-11-20,8080
USGS,9380000,1930-11-21,8220
USGS,9380000,1930-11-22,8110
USGS,9380000,1930-11-23,7720
USGS,9380000,1930-11-24,7580
USGS,9380000,1930-11-25,7230
USGS,9380000,1930-11-26,6520
USGS,9380000,1930-11-27,5720
USGS,9380000,1930-11-28,5130
USGS,9380000,1930-11-29,4630
USGS,9380000,1930-11-30,4520
USGS,9380000,1930-12-01,4740
USGS,9380000,1930-12-02,5160
USGS,9380000,1930-12-03,5360
USGS,9380000,1930-12-04,5600
USGS,9380000,1930-12-05,5720
USGS,9380000,1930-12-06,5480
USGS,9380000,1930-12-07,5040
USGS,9380000,1930-12-08,5100
USGS,9380000,1930-12-09,5240
USGS,9380000,1930-12-10,5220
USGS,9380000,1930-12-11,5160
USGS,9380000,1930-12-12,5270
USGS,9380000,1930-12-13,5270
USGS,9380000,1930-12-14,5300
USGS,9380000,1930-12-15,5330
USGS,9380000,1930-12-16,5390
USGS,9380000,1930-12-17,5270
USGS,9380000,1930-12-18,5200
USGS,9380000,1930-12-19,5100
USGS,9380000,1930-12-20,5000
USGS,9380000,1930-12-21,4900
USGS,9380000,1930-12-22,4500
USGS,9380000,1930-12-23,4200
USGS,9380000,1930-12-24,3600
USGS,9380000,1930-12-25,3300
USGS,9380000,1930-12-26,3400
USGS,9380000,1930-12-27,3200
USGS,9380000,1930-12-28,3100
USGS,9380000,1930-12-29,3120
USGS,9380000,1930-12-30,3240
USGS,9380000,1930-12-31,3220
USGS,9380000,1931-01-01,3220
USGS,9380000,1931-01-02,3280
USGS,9380000,1931-01-03,3500
USGS,9380000,1931-01-04,3700
USGS,9380000,1931-01-05,3700
USGS,9380000,1931-01-06,3800
USGS,9380000,1931-01-07,3900
USGS,9380000,1931-01-08,4100
USGS,9380000,1931-01-09,4300
USGS,9380000,1931-01-10,4200
USGS,9380000,1931-01-11,4200
USGS,9380000,1931-01-12,4200
USGS,9380000,1931-01-13,4100
USGS,9380000,1931-01-14,4200
USGS,9380000,1931-01-15,4400
USGS,9380000,1931-01-16,4500
USGS,9380000,1931-01-17,4600
USGS,9380000,1931-01-18,4500
USGS,9380000,1931-01-19,4500
USGS,9380000,1931-01-20,4500
USGS,9380000,1931-01-21,4400
USGS,9380000,1931-01-22,4300
USGS,9380000,1931-01-23,4400
USGS,9380000,1931-01-24,4600
USGS,9380000,1931-01-25,4500
USGS,9380000,1931-01-26,4600
USGS,9380000,1931-01-27,4660
USGS,9380000,1931-01-28,4630
USGS,9380000,1931-01-29,4740
USGS,9380000,1931-01-30,4900
USGS,9380000,1931-01-31,5040
USGS,9380000,1931-02-01,5130
USGS,9380000,1931-02-02,5300
USGS,9380000,1931-02-03,6520
USGS,9380000,1931-02-04,6580
USGS,9380000,1931-02-05,6720
USGS,9380000,1931-02-06,6620
USGS,9380000,1931-02-07,6520
USGS,9380000,1931-02-08,6790
USGS,9380000,1931-02-09,6850
USGS,9380000,1931-02-10,6650
USGS,9380000,1931-02-11,6450
USGS,9380000,1931-02-12,6720
USGS,9380000,1931-02-13,6720
USGS,9380000,1931-02-14,6750
USGS,9380000,1931-02-15,7020
USGS,9380000,1931-02-16,7130
USGS,9380000,1931-02-17,7610
USGS,9380000,1931-02-18,8040
USGS,9380000,1931-02-19,7750
USGS,9380000,1931-02-20,7260
USGS,9380000,1931-02-21,6650
USGS,9380000,1931-02-22,6220
USGS,9380000,1931-02-23,6060
USGS,9380000,1931-02-24,6130
USGS,9380000,1931-02-25,6100
USGS,9380000,1931-02-26,5910
USGS,9380000,1931-02-27,5810
USGS,9380000,1931-02-28,5840
USGS,9380000,1931-03-01,5750
USGS,9380000,1931-03-02,5720
USGS,9380000,1931-03-03,5720
USGS,9380000,1931-03-04,5780
USGS,9380000,1931-03-05,6000
USGS,9380000,1931-03-06,5880
USGS,9380000,1931-03-07,5880
USGS,9380000,1931-03-08,5970
USGS,9380000,1931-03-09,6060
USGS,9380000,1931-03-10,6260
USGS,9380000,1931-03-11,6450
USGS,9380000,1931-03-12,6480
USGS,9380000,1931-03-13,6260
USGS,9380000,1931-03-14,5880
USGS,9380000,1931-03-15,5880
USGS,9380000,1931-03-16,6060
USGS,9380000,1931-03-17,6260
USGS,9380000,1931-03-18,6990
USGS,9380000,1931-03-19,7300
USGS,9380000,1931-03-20,7230
USGS,9380000,1931-03-21,7330
USGS,9380000,1931-03-22,7440
USGS,9380000,1931-03-23,7580
USGS,9380000,1931-03-24,7860
USGS,9380000,1931-03-25,7930
USGS,9380000,1931-03-26,7970
USGS,9380000,1931-03-27,8360
USGS,9380000,1931-03-28,9150
USGS,9380000,1931-03-29,9380
USGS,9380000,1931-03-30,9380
USGS,9380000,1931-03-31,8850
USGS,9380000,1931-04-01,8330
USGS,9380000,1931-04-02,7720
USGS,9380000,1931-04-03,7360
USGS,9380000,1931-04-04,6790
USGS,9380000,1931-04-05,6480
USGS,9380000,1931-04-06,6100
USGS,9380000,1931-04-07,6160
USGS,9380000,1931-04-08,6550
USGS,9380000,1931-04-09,6960
USGS,9380000,1931-04-10,6920
USGS,9380000,1931-04-11,7060
USGS,9380000,1931-04-12,7400
USGS,9380000,1931-04-13,7540
USGS,9380000,1931-04-14,7610
USGS,9380000,1931-04-15,7750
USGS,9380000,1931-04-16,8150
USGS,9380000,1931-04-17,9190
USGS,9380000,1931-04-18,10100
USGS,9380000,1931-04-19,10500
USGS,9380000,1931-04-20,11200
USGS,9380000,1931-04-21,11300
USGS,9380000,1931-04-22,11000
USGS,9380000,1931-04-23,11500
USGS,9380000,1931-04-24,12500
USGS,9380000,1931-04-25,13000
USGS,9380000,1931-04-26,13200
USGS,9380000,1931-04-27,13600
USGS,9380000,1931-04-28,14000
USGS,9380000,1931-04-29,14800
USGS,9380000,1931-04-30,13600
USGS,9380000,1931-05-01,12300
USGS,9380000,1931-05-02,11400
USGS,9380000,1931-05-03,11200
USGS,9380000,1931-05-04,11500
USGS,9380000,1931-05-05,12000
USGS,9380000,1931-05-06,12800
USGS,9380000,1931-05-07,13600
USGS,9380000,1931-05-08,15000
USGS,9380000,1931-05-09,15700
USGS,9380000,1931-05-10,15500
USGS,9380000,1931-05-11,16400
USGS,9380000,1931-05-12,17800
USGS,9380000,1931-05-13,17200
USGS,9380000,1931-05-14,16000
USGS,9380000,1931-05-15,15300
USGS,9380000,1931-05-16,14800
USGS,9380000,1931-05-17,14300
USGS,9380000,1931-05-18,15100
USGS,9380000,1931-05-19,17900
USGS,9380000,1931-05-20,25100
USGS,9380000,1931-05-21,32100
USGS,9380000,1931-05-22,33500
USGS,9380000,1931-05-23,29500
USGS,9380000,1931-05-24,26000
USGS,9380000,1931-05-25,22500
USGS,9380000,1931-05-26,19600
USGS,9380000,1931-05-27,18700
USGS,9380000,1931-05-28,20600
USGS,9380000,1931-05-29,25300
USGS,9380000,1931-05-30,27100
USGS,9380000,1931-05-31,26800
USGS,9380000,1931-06-01,25600
USGS,9380000,1931-06-02,24700
USGS,9380000,1931-06-03,24400
USGS,9380000,1931-06-04,25700
USGS,9380000,1931-06-05,27400
USGS,9380000,1931-06-06,29400
USGS,9380000,1931-06-07,30100
USGS,9380000,1931-06-08,29500
USGS,9380000,1931-06-09,30300
USGS,9380000,1931-06-10,31500
USGS,9380000,1931-06-11,31800
USGS,9380000,1931-06-12,30600
USGS,9380000,1931-06-13,28500
USGS,9380000,1931-06-14,26200
USGS,9380000,1931-06-15,24300
USGS,9380000,1931-06-16,23400
USGS,9380000,1931-06-17,23200
USGS,9380000,1931-06-18,22800
USGS,9380000,1931-06-19,23300
USGS,9380000,1931-06-20,23300
USGS,9380000,1931-06-21,22600
USGS,9380000,1931-06-22,20300
USGS,9380000,1931-06-23,18800
USGS,9380000,1931-06-24,17600
USGS,9380000,1931-06-25,16000
USGS,9380000,1931-06-26,14600
USGS,9380000,1931-06-27,13600
USGS,9380000,1931-06-28,13100
USGS,9380000,1931-06-29,12800
USGS,9380000,1931-06-30,12500
USGS,9380000,1931-07-01,12700
USGS,9380000,1931-07-02,13000
USGS,9380000,1931-07-03,12800
USGS,9380000,1931-07-04,14200
USGS,9380000,1931-07-05,15500
USGS,9380000,1931-07-06,15800
USGS,9380000,1931-07-07,14000
USGS,9380000,1931-07-08,12500
USGS,9380000,1931-07-09,11100
USGS,9380000,1931-07-10,10200
USGS,9380000,1931-07-11,9150
USGS,9380000,1931-07-12,8220
USGS,9380000,1931-07-13,7130
USGS,9380000,1931-07-14,6520
USGS,9380000,1931-07-15,5970
USGS,9380000,1931-07-16,5360
USGS,9380000,1931-07-17,4960
USGS,9380000,1931-07-18,4600
USGS,9380000,1931-07-19,4390
USGS,9380000,1931-07-20,3950
USGS,9380000,1931-07-21,3660
USGS,9380000,1931-07-22,3420
USGS,9380000,1931-07-23,3050
USGS,9380000,1931-07-24,2950
USGS,9380000,1931-07-25,2990
USGS,9380000,1931-07-26,2990
USGS,9380000,1931-07-27,2790
USGS,9380000,1931-07-28,2670
USGS,9380000,1931-07-29,2780
USGS,9380000,1931-07-30,3200
USGS,9380000,1931-07-31,2960
USGS,9380000,1931-08-01,4710
USGS,9380000,1931-08-02,4290
USGS,9380000,1931-08-03,5910
USGS,9380000,1931-08-04,8180
USGS,9380000,1931-08-05,6000
USGS,9380000,1931-08-06,5300
USGS,9380000,1931-08-07,4260
USGS,9380000,1931-08-08,3900
USGS,9380000,1931-08-09,4580
USGS,9380000,1931-08-10,4790
USGS,9380000,1931-08-11,5330
USGS,9380000,1931-08-12,5220
USGS,9380000,1931-08-13,4770
USGS,9380000,1931-08-14,4710
USGS,9380000,1931-08-15,4900
USGS,9380000,1931-08-16,4290
USGS,9380000,1931-08-17,3860
USGS,9380000,1931-08-18,3570
USGS,9380000,1931-08-19,3360
USGS,9380000,1931-08-20,3070
USGS,9380000,1931-08-21,2760
USGS,9380000,1931-08-22,2620
USGS,9380000,1931-08-23,2660
USGS,9380000,1931-08-24,2620
USGS,9380000,1931-08-25,2590
USGS,9380000,1931-08-26,2640
USGS,9380000,1931-08-27,2480
USGS,9380000,1931-08-28,2510
USGS,9380000,1931-08-29,2590
USGS,9380000,1931-08-30,2740
USGS,9380000,1931-08-31,2670
USGS,9380000,1931-09-01,2530
USGS,9380000,1931-09-02,2360
USGS,9380000,1931-09-03,2220
USGS,9380000,1931-09-04,2210
USGS,9380000,1931-09-05,2420
USGS,9380000,1931-09-06,2740
USGS,9380000,1931-09-07,2530
USGS,9380000,1931-09-08,2340
USGS,9380000,1931-09-09,2180
USGS,9380000,1931-09-10,2070
USGS,9380000,1931-09-11,2050
USGS,9380000,1931-09-12,2070
USGS,9380000,1931-09-13,2150
USGS,9380000,1931-09-14,2140
USGS,9380000,1931-09-15,2120
USGS,9380000,1931-09-16,2080
USGS,9380000,1931-09-17,3350
USGS,9380000,1931-09-18,3550
USGS,9380000,1931-09-19,2620
USGS,9380000,1931-09-20,4070
USGS,9380000,1931-09-21,4550
USGS,9380000,1931-09-22,3920
USGS,9380000,1931-09-23,4580
USGS,9380000,1931-09-24,7330
USGS,9380000,1931-09-25,10200
USGS,9380000,1931-09-26,15100
USGS,9380000,1931-09-27,13000
USGS,9380000,1931-09-28,10600
USGS,9380000,1931-09-29,8550
USGS,9380000,1931-09-30,7440
USGS,9380000,1931-10-01,6890
USGS,9380000,1931-10-02,6750
USGS,9380000,1931-10-03,10400
USGS,9380000,1931-10-04,14900
USGS,9380000,1931-10-05,16200
USGS,9380000,1931-10-06,15700
USGS,9380000,1931-10-07,11500
USGS,9380000,1931-10-08,9270
USGS,9380000,1931-10-09,8110
USGS,9380000,1931-10-10,7440
USGS,9380000,1931-10-11,7130
USGS,9380000,1931-10-12,7400
USGS,9380000,1931-10-13,7720
USGS,9380000,1931-10-14,6680
USGS,9380000,1931-10-15,5970
USGS,9380000,1931-10-16,5840
USGS,9380000,1931-10-17,5720
USGS,9380000,1931-10-18,5600
USGS,9380000,1931-10-19,5630
USGS,9380000,1931-10-20,6450
USGS,9380000,1931-10-21,12000
USGS,9380000,1931-10-22,10800
USGS,9380000,1931-10-23,9000
USGS,9380000,1931-10-24,7260
USGS,9380000,1931-10-25,6220
USGS,9380000,1931-10-26,6030
USGS,9380000,1931-10-27,6060
USGS,9380000,1931-10-28,5910
USGS,9380000,1931-10-29,5840
USGS,9380000,1931-10-30,5630
USGS,9380000,1931-10-31,5600
USGS,9380000,1931-11-01,5420
USGS,9380000,1931-11-02,5450
USGS,9380000,1931-11-03,5630
USGS,9380000,1931-11-04,5750
USGS,9380000,1931-11-05,5540
USGS,9380000,1931-11-06,5570
USGS,9380000,1931-11-07,5540
USGS,9380000,1931-11-08,5360
USGS,9380000,1931-11-09,5510
USGS,9380000,1931-11-10,5910
USGS,9380000,1931-11-11,6220
USGS,9380000,1931-11-12,6030
USGS,9380000,1931-11-13,6520
USGS,9380000,1931-11-14,9230
USGS,9380000,1931-11-15,9380
USGS,9380000,1931-11-16,8180
USGS,9380000,1931-11-17,6850
USGS,9380000,1931-11-18,6350
USGS,9380000,1931-11-19,6160
USGS,9380000,1931-11-20,5880
USGS,9380000,1931-11-21,6060
USGS,9380000,1931-11-22,5880
USGS,9380000,1931-11-23,5910
USGS,9380000,1931-11-24,5940
USGS,9380000,1931-11-25,5810
USGS,9380000,1931-11-26,5330
USGS,9380000,1931-11-27,4470
USGS,9380000,1931-11-28,3970
USGS,9380000,1931-11-29,3680
USGS,9380000,1931-11-30,3340
USGS,9380000,1931-12-01,3720
USGS,9380000,1931-12-02,4240
USGS,9380000,1931-12-03,4020
USGS,9380000,1931-12-04,3990
USGS,9380000,1931-12-05,4040
USGS,9380000,1931-12-06,3550
USGS,9380000,1931-12-07,3200
USGS,9380000,1931-12-08,3280
USGS,9380000,1931-12-09,3320
USGS,9380000,1931-12-10,3550
USGS,9380000,1931-12-11,3400
USGS,9380000,1931-12-12,5020
USGS,9380000,1931-12-13,5450
USGS,9380000,1931-12-14,4900
USGS,9380000,1931-12-15,4600
USGS,9380000,1931-12-16,4150
USGS,9380000,1931-12-17,3700
USGS,9380000,1931-12-18,2800
USGS,9380000,1931-12-19,2200
USGS,9380000,1931-12-20,1800
USGS,9380000,1931-12-21,2150
USGS,9380000,1931-12-22,2400
USGS,9380000,1931-12-23,2950
USGS,9380000,1931-12-24,4200
USGS,9380000,1931-12-25,4390
USGS,9380000,1931-12-26,4710
USGS,9380000,1931-12-27,5630
USGS,9380000,1931-12-28,6000
USGS,9380000,1931-12-29,6060
USGS,9380000,1931-12-30,6190
USGS,9380000,1931-12-31,6450
USGS,9380000,1932-01-01,5800
USGS,9380000,1932-01-02,5200
USGS,9380000,1932-01-03,4900
USGS,9380000,1932-01-04,4750
USGS,9380000,1932-01-05,4700
USGS,9380000,1932-01-06,4450
USGS,9380000,1932-01-07,4150
USGS,9380000,1932-01-08,4000
USGS,9380000,1932-01-09,4350
USGS,9380000,1932-01-10,4320
USGS,9380000,1932-01-11,4450
USGS,9380000,1932-01-12,4420
USGS,9380000,1932-01-13,4790
USGS,9380000,1932-01-14,4900
USGS,9380000,1932-01-15,4790
USGS,9380000,1932-01-16,4820
USGS,9380000,1932-01-17,4650
USGS,9380000,1932-01-18,4600
USGS,9380000,1932-01-19,4400
USGS,9380000,1932-01-20,4300
USGS,9380000,1932-01-21,4100
USGS,9380000,1932-01-22,4100
USGS,9380000,1932-01-23,4200
USGS,9380000,1932-01-24,4000
USGS,9380000,1932-01-25,3750
USGS,9380000,1932-01-26,3800
USGS,9380000,1932-01-27,3950
USGS,9380000,1932-01-28,4000
USGS,9380000,1932-01-29,4200
USGS,9380000,1932-01-30,4100
USGS,9380000,1932-01-31,3600
USGS,9380000,1932-02-01,3630
USGS,9380000,1932-02-02,3660
USGS,9380000,1932-02-03,4220
USGS,9380000,1932-02-04,4740
USGS,9380000,1932-02-05,4990
USGS,9380000,1932-02-06,6190
USGS,9380000,1932-02-07,5840
USGS,9380000,1932-02-08,5720
USGS,9380000,1932-02-09,13600
USGS,9380000,1932-02-10,24100
USGS,9380000,1932-02-11,20700
USGS,9380000,1932-02-12,16400
USGS,9380000,1932-02-13,17400
USGS,9380000,1932-02-14,15000
USGS,9380000,1932-02-15,11700
